47,128
47,59
47,52
47,268
47,133
47,162
47,324
47,273
47,65
47,132
47,384
47,100
47,31
47,224
47,95
47,161
47,216
47,388
47,126
47,160
47,158
47,377
47,33
47,317
47,39
47,173
47,11
47,9
47,37
47,121
47,269
47,342
47,93
47,204
47,71
47,42
47,48
47,75
47,321
47,230
47,350
47,110
47,114
47,57
47,353
47,73
47,211
54,292
54,264
54,272
54,116
54,45
54,51
54,56
54,300
54,354
54,82
54,379
54,332
54,191
54,61
54,34
54,237
54,89
54,78
54,195
54,19
54,99
54,385
54,124
54,101
54,255
54,170
54,83
54,274
54,97
54,202
54,58
54,248
54,314
54,235
54,115
54,224
54,158
54,33
54,39
54,173
54,303
54,252
54,60
54,134
54,282
54,386
54,245
54,166
54,42
54,48
54,75
54,254
54,139
54,176
54,210
54,22
54,194
54,152
54,138
54,110
54,261
67,234
67,201
67,185
67,45
67,51
67,56
67,87
67,90
67,340
67,66
67,243
67,82
67,131
67,172
67,125
67,86
67,390
67,34
67,237
67,205
67,223
67,81
67,49
67,345
67,99
67,143
67,167
67,124
67,31
67,175
67,224
67,95
67,92
67,259
67,135
67,126
67,246
67,225
67,294
67,154
67,164
67,312
67,121
67,71
67,42
67,75
67,363
67,32
67,304
69,192
69,290
69,141
69,299
69,85
69,43
69,31
69,153
69,32
69,304
69,106
69,288
80,45
80,51
80,56
80,105
80,66
80,243
80,177
80,196
80,240
80,212
80,82
80,119
80,366
80,8
80,10
80,61
80,34
80,237
80,49
80,345
80,124
80,88
80,221
80,227
80,197
80,220
80,357
80,224
80,190
80,158
80,33
80,39
80,380
80,378
80,174
80,42
80,48
80,75
84,192
84,292
84,338
84,334
84,45
84,327
84,354
84,238
84,74
84,326
84,244
84,241
84,61
84,237
84,218
84,319
84,81
84,49
84,345
84,222
84,198
84,307
84,111
84,318
84,364
84,283
84,301
84,257
84,369
84,251
84,29
84,50
84,265
84,206
84,155
84,100
84,31
84,120
84,295
84,118
84,46
84,161
84,216
84,122
84,36
84,346
84,229
84,121
84,117
84,297
84,145
84,156
84,374
84,169
84,174
84,287
84,343
84,104
84,344
84,71
84,32
84,304
84,138
84,114
84,57
84,199
102,256
102,217
102,45
102,51
102,56
102,90
102,105
102,177
102,196
102,240
102,299
102,119
102,332
102,366
102,61
102,34
102,237
102,49
102,345
102,375
102,124
102,183
102,219
102,370
102,80
102,157
102,221
102,135
102,154
102,164
102,42
102,48
102,75
102,110
102,178
115,236
115,264
115,272
115,116
115,45
115,66
115,243
115,177
115,196
115,240
115,61
115,34
115,237
115,136
115,239
115,81
115,49
115,309
115,396
115,148
115,124
115,101
115,43
115,348
115,59
115,52
115,175
115,305
115,224
115,95
115,358
115,158
115,33
115,39
115,137
115,127
115,215
115,71
115,42
115,48
115,75
115,208
115,178
115,57
115,146
115,325
115,286
123,90
123,327
123,354
123,379
123,63
123,179
123,191
123,125
123,362
123,233
123,189
123,181
123,136
123,89
123,239
123,151
123,347
123,250
123,101
123,133
123,162
123,202
123,206
123,155
123,314
123,235
123,322
123,371
123,149
123,158
123,33
123,39
123,60
123,134
123,166
130,61
130,49
130,345
130,42
144,217
144,338
144,334
144,45
144,329
144,247
144,105
144,349
144,212
144,267
144,172
144,332
144,63
144,179
144,366
144,125
144,333
144,280
144,34
144,237
144,218
144,319
144,81
144,49
144,345
144,226
144,351
144,383
144,309
144,171
144,148
144,376
144,129
144,112
144,124
144,183
144,219
144,369
144,251
144,323
144,265
144,59
144,52
144,65
144,100
144,216
144,160
144,158
144,377
144,33
144,317
144,39
144,346
144,229
144,154
144,164
144,380
144,312
144,117
144,297
144,145
144,156
144,204
144,169
144,174
144,71
144,42
144,75
144,341
144,284
144,242
144,138
144,57
144,54
144,279
144,182
144,228
144,73
144,211
150,332
150,202
150,38
150,138
170,272
170,207
170,360
170,90
170,30
170,200
170,82
170,379
170,191
170,61
170,34
170,237
170,49
170,345
170,222
170,226
170,328
170,124
170,255
170,83
170,58
170,248
170,361
170,314
170,235
170,158
170,33
170,39
170,225
170,294
170,121
170,297
170,145
170,245
170,42
170,48
170,75
170,22
170,261
180,66
180,243
180,177
180,196
180,240
180,237
180,81
180,49
180,101
180,289
180,65
180,266
180,270
180,298
180,71
180,42
180,75
196,263
196,381
196,231
212,177
212,196
212,231
238,40
238,108
243,367
243,381
243,255
243,231
243,371
246,17
253,352
253,76
253,300
253,276
253,368
253,243
253,278
253,177
253,196
253,339
253,310
253,187
253,188
253,293
253,330
253,271
253,62
253,64
253,34
253,237
253,35
253,79
253,184
253,249
253,98
253,96
253,168
253,198
253,109
253,203
253,308
253,257
253,53
253,103
253,165
253,128
253,313
253,373
253,324
253,273
253,132
253,384
253,144
253,158
253,33
253,39
253,306
253,315
253,48
253,75
253,341
253,335
253,336
253,140
253,279
253,353
262,264
262,272
262,207
262,379
262,191
262,355
262,89
262,255
262,170
262,83
262,274
262,97
262,314
262,235
262,166
262,194
277,367
277,243
277,177
277,196
277,280
277,231
302,177
302,196
302,240
302,333
302,280
302,316
331,212
331,277
331,372
331,332
331,366
331,136
331,239
331,351
331,383
331,144
331,365
331,71
331,42
331,75
331,228
355,264
355,272
355,76
355,45
355,51
355,56
355,360
355,82
355,74
355,326
355,379
355,332
355,191
355,366
355,61
355,34
355,237
355,89
355,347
355,124
355,387
355,255
355,170
355,399
355,83
355,274
355,97
355,202
355,392
355,58
355,248
355,361
355,314
355,235
355,115
355,224
355,358
355,158
355,33
355,39
355,229
355,60
355,134
355,386
355,297
355,145
355,378
355,365
355,374
355,174
355,166
355,42
355,48
355,75
355,210
355,22
355,194
355,138
355,389
355,110
355,54
355,261
355,73
355,211
359,45
359,51
359,56
359,177
359,196
359,240
359,119
359,366
359,34
359,237
359,49
359,345
359,375
359,124
359,183
359,219
359,370
359,31
359,224
359,158
359,33
359,39
359,378
359,365
359,174
359,42
359,48
359,75
359,40
359,108
373,78
373,49
373,345
373,154
373,164
373,365
382,292
382,264
382,272
382,332
382,355
382,255
382,170
382,83
382,274
382,97
382,202
382,210
391,192
391,264
391,272
391,327
391,82
391,379
391,172
391,332
391,191
391,355
391,136
391,89
391,239
391,397
391,19
391,226
391,43
391,255
391,170
391,399
391,83
391,274
391,97
391,133
391,162
391,392
391,58
391,248
391,314
391,235
391,322
391,115
391,46
391,229
391,156
391,365
391,22
391,32
391,304
391,38
391,194
391,40
391,108
391,394
393,76
393,368
393,187
393,188
393,96
393,109
393,203
393,128
393,324
393,273
393,202
393,306
393,210
393,279
395,292
395,236
395,90
395,31
395,378
395,374
398,49
398,345
398,42
